,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA
Date,,,,,,,,,,,,,,,,,,
2018-01-16,11.081374168395996,40.24906539916992,68.01200103759766,13.100000381469727,44.189998626708984,68.01200103759766,13.479999542236328,45.52000045776367,69.0,13.010000228881836,43.75,66.95999908447266,13.3100004196167,45.099998474121094,67.50800323486328,53961400,20169300,32371500
2018-01-17,10.303140640258789,40.103336334228516,69.43199920654297,12.180000305175781,44.029998779296875,69.43199920654297,12.579999923706055,44.27000045776367,69.80000305175781,12.100000381469727,43.400001525878906,67.94999694824219,12.579999923706055,44.0099983215332,68.09400177001953,132412500,15855700,35517500
2018-01-18,10.210090637207031,39.94849395751953,68.91400146484375,12.069999694824219,43.86000061035156,68.91400146484375,12.199999809265137,44.189998626708984,70.45999908447266,12.020000457763672,43.63999938964844,68.74800109863281,12.180000305175781,44.18000030517578,69.13400268554688,66541700,11868100,28429000
2018-01-19,10.150876998901367,39.301815032958984,70.00399780273438,12.0,43.150001525878906,70.00399780273438,12.119999885559082,44.09000015258789,70.11799621582031,11.90999984741211,43.040000915527344,68.5199966430664,12.119999885559082,44.04999923706055,69.0,51303700,14470800,24441500
2018-01-22,10.16779613494873,39.42932891845703,70.31199645996094,12.020000457763672,43.290000915527344,70.31199645996094,12.079999923706055,43.41999816894531,71.56600189208984,11.899999618530273,42.81999969482422,69.83999633789062,12.020000457763672,43.15999984741211,69.87999725341797,52851900,19562100,31052000
2018-01-23,10.11704158782959,39.51130676269531,70.55799865722656,11.960000038146973,43.380001068115234,70.55799865722656,12.029999732971191,43.439998626708984,72.0999984741211,11.899999618530273,42.90999984741211,70.19999694824219,12.029999732971191,43.34000015258789,72.0,51831000,14127600,27327000
2018-01-24,10.193170547485352,40.22174072265625,69.1780014038086,12.050000190734863,44.15999984741211,69.1780014038086,12.09000015258789,44.400001525878906,70.94999694824219,11.920000076293945,43.45000076293945,68.7040023803711,12.0,43.5,70.91600036621094,63300500,11321700,26437500
2018-01-25,9.787137031555176,39.310916900634766,67.52799987792969,11.569999694824219,43.15999984741211,67.52799987792969,11.930000305175781,44.47999954223633,69.83999633789062,11.4399995803833,42.97999954223633,67.27999877929688,11.930000305175781,44.459999084472656,69.65399932861328,114886800,11386000,33701500
2018-01-26,9.854809761047363,39.61149597167969,68.56999969482422,11.649999618530273,43.4900016784668,68.56999969482422,11.699999809265137,43.56999969482422,68.80000305175781,11.5,42.9900016784668,67.14199829101562,11.59000015258789,43.31999969482422,68.30000305175781,52496000,9131200,22697000
2018-01-29,9.638124465942383,39.183406829833984,69.90599822998047,11.119999885559082,43.02000045776367,69.90599822998047,11.470000267028809,43.779998779296875,70.16999816894531,11.109999656677246,42.97999954223633,67.65599822998047,11.420000076293945,43.470001220703125,67.97000122070312,55114000,8177500,23735500
2018-01-30,9.586119651794434,38.89195251464844,69.16400146484375,11.0600004196167,42.70000076293945,69.16400146484375,11.229999542236328,43.220001220703125,69.65399932861328,11.050000190734863,42.52000045776367,68.43399810791016,11.09000015258789,42.83000183105469,69.02799987792969,52068200,8459700,23588500
2018-01-31,9.5081148147583,38.627803802490234,70.86199951171875,10.970000267028809,42.40999984741211,70.86199951171875,11.119999885559082,42.95000076293945,71.23799896240234,10.899999618530273,42.13999938964844,69.03800201416016,11.09000015258789,42.779998779296875,69.50199890136719,57644600,19781200,31070500
2018-02-01,9.464776039123535,38.646018981933594,69.8499984741211,10.920000076293945,42.43000030517578,69.8499984741211,11.0,42.599998474121094,71.93199920654297,10.850000381469727,41.95000076293945,69.72599792480469,10.949999809265137,42.119998931884766,70.19999694824219,41352200,9629800,20988500
2018-02-02,9.282763481140137,37.34355545043945,68.75,10.710000038146973,41.0,68.75,10.880000114440918,42.27000045776367,70.38999938964844,10.619999885559082,40.849998474121094,68.10199737548828,10.880000114440918,42.220001220703125,69.68800354003906,72312900,13982100,18524000
2018-02-05,8.875393867492676,36.013763427734375,66.6259994506836,10.239999771118164,39.540000915527344,66.6259994506836,10.800000190734863,41.66999816894531,68.89399719238281,10.239999771118164,39.5099983215332,66.5999984741211,10.779999732971191,40.97999954223633,67.59400177001953,96757000,19660600,22320500
2018-02-06,9.326099395751953,38.12685775756836,66.79399871826172,10.760000228881836,41.86000061035156,66.79399871826172,10.789999961853027,42.22999954223633,67.24400329589844,10.1899995803833,40.0,64.69999694824219,10.270000457763672,40.060001373291016,65.04199981689453,139938100,26988300,25442000
2018-02-07,9.326099395751953,38.60959243774414,69.0,10.760000228881836,42.38999938964844,69.0,11.039999961853027,43.560001373291016,69.19999694824219,10.699999809265137,41.650001525878906,67.13200378417969,10.75,41.79999923706055,67.7979965209961,68041800,19402900,34846000
2018-02-08,9.040077209472656,37.115848541259766,63.04600143432617,10.430000305175781,40.75,63.04600143432617,10.859999656677246,42.709999084472656,69.7239990234375,10.420000076293945,40.7400016784668,62.91999816894531,10.789999961853027,42.459999084472656,68.66200256347656,73990700,18035400,51573000
2018-02-09,9.126749038696289,37.76252365112305,62.08399963378906,10.529999732971191,41.459999084472656,62.08399963378906,10.640000343322754,41.970001220703125,64.19599914550781,10.239999771118164,40.22999954223633,58.95199966430664,10.569999694824219,41.15999984741211,63.986000061035156,72103600,19598000,64668500
2018-02-12,9.274093627929688,38.254371643066406,63.145999908447266,10.699999809265137,42.0,63.145999908447266,10.819999694824219,42.619998931884766,63.61600112915039,10.539999961853027,41.61000061035156,61.25,10.670000076293945,41.95000076293945,63.22600173950195,49068900,19392000,31139000
2018-02-13,9.178754806518555,37.7078857421875,64.73200225830078,10.59000015258789,41.400001525878906,64.73200225830078,10.6899995803833,42.06999969482422,64.83799743652344,10.529999732971191,41.369998931884766,62.50199890136719,10.630000114440918,41.70000076293945,63.00400161743164,36884500,8937200,22801000
2018-02-14,9.308765411376953,38.08131408691406,64.46199798583984,10.739999771118164,41.810001373291016,64.46199798583984,10.75,41.90999984741211,65.23400115966797,10.5,40.93000030517578,63.70399856567383,10.550000190734863,41.029998779296875,64.16799926757812,27844300,10271600,19753500
2018-02-15,9.326099395751953,38.11774826049805,66.81400299072266,10.760000228881836,41.849998474121094,66.81400299072266,10.800000190734863,42.209999084472656,66.8239974975586,10.640000343322754,41.400001525878906,64.4800033569336,10.800000190734863,42.060001373291016,64.9000015258789,28208300,9715800,29564500
2018-02-16,9.196087837219238,37.42552947998047,67.0979995727539,10.609999656677246,41.09000015258789,67.0979995727539,10.819999694824219,42.279998779296875,68.6240005493164,10.520000457763672,41.0,66.3280029296875,10.699999809265137,41.849998474121094,66.5,41041800,14871800,28213000
2018-02-20,9.213422775268555,37.13406753540039,66.9540023803711,10.630000114440918,40.77000045776367,66.9540023803711,10.670000076293945,41.33000183105469,68.16799926757812,10.550000190734863,40.59000015258789,66.30000305175781,10.579999923706055,40.900001525878906,66.89399719238281,27617900,7814600,20047000
2018-02-21,9.187421798706055,36.94280242919922,66.66000366210938,10.600000381469727,40.560001373291016,66.66000366210938,10.75,41.29999923706055,67.93800354003906,10.59000015258789,40.5099983215332,66.63400268554688,10.649999618530273,40.75,67.20600128173828,36037700,9098500,16098000
2018-02-22,9.213422775268555,37.26158142089844,69.23400115966797,10.630000114440918,40.90999984741211,69.23400115966797,10.729999542236328,41.20000076293945,69.48799896240234,10.5600004196167,40.5,66.94999694824219,10.600000381469727,40.65999984741211,67.10600280761719,25409600,8805900,34849000
2018-02-23,9.274093627929688,37.26158142089844,70.41000366210938,10.699999809265137,40.90999984741211,70.41000366210938,10.710000038146973,41.13999938964844,70.99800109863281,10.619999885559082,40.58000183105469,69.41999816894531,10.670000076293945,41.04999923706055,69.56600189208984,21786800,6424200,29087000
2018-02-26,9.438777923583984,37.83539962768555,71.48400115966797,10.890000343322754,41.540000915527344,71.48400115966797,10.949999809265137,41.619998931884766,71.80000305175781,10.699999809265137,40.75,70.47200012207031,10.739999771118164,41.08000183105469,70.69999694824219,27157800,9397100,21700000
2018-02-27,9.196087837219238,36.58757019042969,70.197998046875,10.609999656677246,40.16999816894531,70.197998046875,10.989999771118164,41.540000915527344,71.99800109863281,10.600000381469727,40.119998931884766,70.00199890136719,10.930000305175781,41.4900016784668,71.25,43502000,12738800,23987000
2018-02-28,9.196087837219238,35.84070587158203,68.61199951171875,10.609999656677246,39.349998474121094,68.61199951171875,10.789999961853027,40.150001525878906,71.0479965209961,10.569999694824219,39.31999969482422,68.44400024414062,10.680000305175781,39.619998931884766,70.51399993896484,41321400,23145200,30348500
2018-03-01,8.918732643127441,34.41982650756836,66.18599700927734,10.289999961853027,37.790000915527344,66.18599700927734,10.6899995803833,39.59000015258789,69.73400115966797,10.199999809265137,37.40999984741211,66.01399993896484,10.649999618530273,39.59000015258789,69.00199890136719,75841400,26183100,34428000
2018-03-02,9.01407241821289,34.09193801879883,67.02400207519531,10.399999618530273,37.43000030517578,67.02400207519531,10.420000076293945,37.61000061035156,67.04399871826172,10.140000343322754,36.59000015258789,64.59400177001953,10.239999771118164,37.470001220703125,65.39600372314453,60491900,24060500,25464000
2018-03-05,9.170087814331055,34.37428665161133,66.66999816894531,10.579999923706055,37.7400016784668,66.66999816894531,10.630000114440918,37.900001525878906,67.55000305175781,10.300000190734863,37.11000061035156,65.85800170898438,10.3100004196167,37.33000183105469,66.47799682617188,44021300,12011100,19119000
2018-03-06,9.213422775268555,34.54734420776367,65.63999938964844,10.630000114440918,37.93000030517578,65.63999938964844,10.680000305175781,38.08000183105469,67.27400207519531,10.470000267028809,37.540000915527344,65.40599822998047,10.649999618530273,38.02000045776367,66.75,30978900,12168500,21428500
2018-03-07,9.213422775268555,34.37428665161133,66.45999908447266,10.630000114440918,37.7400016784668,66.45999908447266,10.640000343322754,37.84000015258789,66.5,10.430000305175781,37.25,64.3479995727539,10.510000228881836,37.38999938964844,65.08799743652344,30046600,15052000,25036500
2018-03-08,9.196087837219238,34.81592559814453,65.81999969482422,10.609999656677246,37.84000015258789,65.81999969482422,10.680000305175781,37.93000030517578,66.66000366210938,10.479999542236328,37.220001220703125,65.25399780273438,10.649999618530273,37.63999938964844,66.5719985961914,26948000,13096700,17831000
2018-03-09,9.300095558166504,34.81592559814453,65.43399810791016,10.729999542236328,37.84000015258789,65.43399810791016,10.729999542236328,38.08000183105469,65.697998046875,10.569999694824219,37.65999984741211,64.4739990234375,10.630000114440918,37.849998474121094,64.81999969482422,26684400,12272200,27534000
2018-03-12,9.369436264038086,34.806724548339844,69.10199737548828,10.8100004196167,37.83000183105469,69.10199737548828,10.850000381469727,37.9900016784668,69.44200134277344,10.680000305175781,37.58000183105469,65.30000305175781,10.6899995803833,37.869998931884766,65.72200012207031,33800900,11347200,41320000
2018-03-13,9.34343433380127,34.97233963012695,68.36799621582031,10.779999732971191,38.0099983215332,68.36799621582031,10.979999542236328,38.540000915527344,69.44200134277344,10.729999542236328,37.869998931884766,65.30000305175781,10.84000015258789,37.970001220703125,65.72200012207031,44456800,12406400,29829000
2018-03-14,9.551451683044434,34.67790603637695,65.32599639892578,11.020000457763672,37.689998626708984,65.32599639892578,11.4399995803833,38.61000061035156,67.96199798583984,11.010000228881836,37.650001525878906,64.78600311279297,11.25,38.47999954223633,67.35199737548828,91985300,13364000,39837000
2018-03-15,9.594789505004883,34.82512664794922,65.12000274658203,11.069999694824219,37.849998474121094,65.12000274658203,11.25,37.9900016784668,66.56999969482422,10.949999809265137,37.59000015258789,64.22000122070312,11.050000190734863,37.970001220703125,65.8759994506836,47645300,8140100,32824000
2018-03-16,9.664127349853516,34.907928466796875,64.2699966430664,11.149999618530273,37.939998626708984,64.2699966430664,11.220000267028809,38.150001525878906,65.4800033569336,11.0600004196167,37.689998626708984,63.81399917602539,11.119999885559082,37.91999816894531,64.58599853515625,80684200,10305000,30586500
2018-03-19,9.542784690856934,34.05225372314453,62.71200180053711,11.010000228881836,37.0099983215332,62.71200180053711,11.170000076293945,37.97999954223633,64.1500015258789,10.869999885559082,36.540000915527344,61.933998107910156,11.149999618530273,37.93000030517578,63.29999923706055,63122500,12103100,37421500
2018-03-20,9.525446891784668,33.94184112548828,62.11000061035156,10.989999771118164,36.88999938964844,62.11000061035156,11.130000114440918,37.2599983215332,63.25,10.970000267028809,36.7400016784668,61.75199890136719,11.050000190734863,37.130001068115234,62.9739990234375,45612800,8494800,23821500
2018-03-21,9.620790481567383,34.57670593261719,63.305999755859375,11.100000381469727,37.58000183105469,63.305999755859375,11.1899995803833,38.02000045776367,64.48799896240234,10.930000305175781,37.099998474121094,62.03799819946289,11.0,37.15999984741211,62.04999923706055,38551000,11568400,29792000
2018-03-22,9.317432403564453,33.44499588012695,61.81999969482422,10.75,36.349998474121094,61.81999969482422,11.0600004196167,37.33000183105469,63.763999938964844,10.729999542236328,36.27000045776367,61.63600158691406,11.0,37.22999954223633,62.77799987792969,51280900,15155000,24699000
2018-03-23,9.152752876281738,32.35929870605469,60.30799865722656,10.5600004196167,35.16999816894531,60.30799865722656,10.8100004196167,36.560001373291016,62.25,10.510000228881836,35.130001068115234,60.09000015258789,10.789999961853027,36.41999816894531,62.25,39950900,13234000,33274500
2018-03-26,9.38676929473877,33.11377716064453,60.83599853515625,10.829999923706055,35.9900016784668,60.83599853515625,10.869999885559082,36.04999923706055,61.518001556396484,10.680000305175781,35.279998779296875,58.27199935913086,10.739999771118164,35.939998626708984,61.46799850463867,52325500,9320200,41876000
2018-03-27,9.38676929473877,32.083282470703125,55.83599853515625,10.829999923706055,34.869998931884766,55.83599853515625,10.920000076293945,36.029998779296875,60.854000091552734,10.720000267028809,34.5,55.43600082397461,10.850000381469727,36.02000045776367,60.79999923706055,40677300,17673300,69360000
2018-03-28,9.412773132324219,32.63533401489258,51.555999755859375,10.859999656677246,35.470001220703125,51.555999755859375,10.949999809265137,35.790000915527344,53.736000061035156,10.729999542236328,34.900001525878906,50.41999816894531,10.829999923706055,35.0099983215332,52.91600036621094,42263700,17905700,105007000
2018-03-29,9.603456497192383,33.43579864501953,53.22600173950195,11.079999923706055,36.34000015258789,53.22600173950195,11.130000114440918,36.529998779296875,54.19200134277344,10.920000076293945,35.689998626708984,49.641998291015625,10.930000305175781,35.83000183105469,51.29800033569336,39864000,13049800,75853500
2018-04-02,9.412773132324219,32.90215301513672,50.49599838256836,10.859999656677246,35.7599983215332,50.49599838256836,11.09000015258789,36.2599983215332,52.066001892089844,10.699999809265137,35.22999954223633,48.917999267578125,11.0600004196167,36.099998474121094,51.25199890136719,43598100,13909100,80570000
2018-04-03,9.664127349853516,33.987850189208984,53.50600051879883,11.149999618530273,36.939998626708984,53.50600051879883,11.180000305175781,37.349998474121094,54.66999816894531,10.899999618530273,36.38999938964844,50.89799880981445,11.010000228881836,36.79999923706055,53.9640007019043,42523900,15833300,94222000
2018-04-04,9.82013988494873,34.99074172973633,57.38800048828125,11.329999923706055,38.029998779296875,57.38800048828125,11.359999656677246,38.130001068115234,57.67399978637695,10.800000190734863,35.95000076293945,50.400001525878906,10.869999885559082,36.0099983215332,50.555999755859375,44834600,17014100,99483500
2018-04-05,9.837474822998047,34.963138580322266,61.14400100708008,11.350000381469727,38.0,61.14400100708008,11.380000114440918,38.47999954223633,61.25199890136719,11.229999542236328,37.88999938964844,57.63999938964844,11.34000015258789,38.25,57.86800003051758,28755600,11885400,95605500
2018-04-06,9.690131187438965,34.66870880126953,59.86000061035156,11.180000305175781,37.68000030517578,59.86000061035156,11.350000381469727,38.15999984741211,61.85599899291992,11.069999694824219,37.20000076293945,59.099998474121094,11.279999732971191,37.959999084472656,60.20000076293945,31920700,14731500,67601500
2018-04-09,9.750800132751465,34.806724548339844,57.93199920654297,11.25,37.83000183105469,57.93199920654297,11.380000114440918,38.5,61.900001525878906,11.199999809265137,37.810001373291016,57.84199905395508,11.25,38.279998779296875,60.07400131225586,36462700,13430900,51249000
2018-04-10,9.924147605895996,35.9476318359375,60.939998626708984,11.449999809265137,39.06999969482422,60.939998626708984,11.550000190734863,39.349998474121094,61.41999816894531,11.40999984741211,38.38999938964844,58.736000061035156,11.4399995803833,38.599998474121094,59.79399871826172,43144300,15180100,54949000
2018-04-11,9.906813621520996,35.88322067260742,60.18600082397461,11.430000305175781,39.0,60.18600082397461,11.489999771118164,39.290000915527344,61.79600143432617,11.300000190734863,38.4900016784668,59.93199920654297,11.380000114440918,38.720001220703125,60.14799880981445,32979000,8388900,37414500
2018-04-12,9.802806854248047,35.726806640625,58.816001892089844,11.3100004196167,38.83000183105469,58.816001892089844,11.539999961853027,39.4900016784668,60.790000915527344,11.25,38.77000045776367,58.736000061035156,11.5,39.27000045776367,60.4640007019043,47133700,7896400,38044000
2018-04-13,9.776802062988281,35.634796142578125,60.06800079345703,11.279999732971191,38.72999954223633,60.06800079345703,11.390000343322754,39.380001068115234,60.790000915527344,11.229999542236328,38.56999969482422,59.19599914550781,11.350000381469727,39.119998931884766,60.720001220703125,34598800,6118600,36636000
2018-04-16,9.86347770690918,36.03963088989258,58.242000579833984,11.380000114440918,39.16999816894531,58.242000579833984,11.449999809265137,39.41999816894531,59.93199920654297,11.270000457763672,38.66999816894531,57.801998138427734,11.359999656677246,38.970001220703125,59.79999923706055,32803300,5064900,31692500
2018-04-17,9.86347770690918,36.085636138916016,57.53799819946289,11.380000114440918,39.220001220703125,57.53799819946289,11.449999809265137,39.650001525878906,58.433998107910156,11.300000190734863,39.08000183105469,56.50199890136719,11.430000305175781,39.63999938964844,57.77399826049805,30906800,5460700,35000000
2018-04-18,9.82013988494873,35.81882095336914,58.66999816894531,11.329999923706055,38.93000030517578,58.66999816894531,11.479999542236328,39.66999816894531,60.04800033569336,11.300000190734863,38.900001525878906,57.63199996948242,11.380000114440918,39.2400016784668,58.215999603271484,46226100,6095400,32788500
2018-04-19,9.626899719238281,34.751522064208984,60.01599884033203,10.960000038146973,37.77000045776367,60.01599884033203,11.25,38.90999984741211,60.20199966430664,10.850000381469727,37.41999816894531,57.709999084472656,11.180000305175781,38.709999084472656,58.215999603271484,49154200,10230000,30453000
2018-04-20,9.503927230834961,34.60430908203125,58.04800033569336,10.819999694824219,37.61000061035156,58.04800033569336,11.029999732971191,38.0099983215332,59.99599838256836,10.779999732971191,37.349998474121094,57.95000076293945,11.010000228881836,37.75,59.034000396728516,44930000,8698500,28139500
2018-04-23,9.697168350219727,34.67790603637695,56.67399978637695,11.039999961853027,37.689998626708984,56.67399978637695,11.039999961853027,37.959999084472656,58.32400131225586,10.829999923706055,37.43000030517578,56.465999603271484,10.84000015258789,37.4900016784668,58.257999420166016,31936500,7308600,24467000
2018-04-24,9.626899719238281,34.89873504638672,56.69200134277344,10.960000038146973,37.93000030517578,56.69200134277344,11.170000076293945,38.16999816894531,57.417999267578125,10.930000305175781,37.540000915527344,55.69200134277344,11.050000190734863,37.93000030517578,57.0,39625000,9285800,28426500
2018-04-25,9.758654594421387,35.06434631347656,56.13800048828125,11.109999656677246,38.11000061035156,56.13800048828125,11.15999984741211,38.20000076293945,57.03200149536133,10.869999885559082,37.5,55.45000076293945,10.960000038146973,37.72999954223633,56.70000076293945,40356100,7982700,20068000
2018-04-26,10.039731979370117,35.19315719604492,57.09600067138672,11.430000305175781,38.25,57.09600067138672,11.529999732971191,38.279998779296875,57.15800094604492,11.289999961853027,36.83000183105469,55.29999923706055,11.420000076293945,37.59000015258789,55.75,80676800,16562400,21780000
2018-04-27,10.09243392944336,34.64111328125,58.816001892089844,11.489999771118164,37.650001525878906,58.816001892089844,11.5600004196167,38.209999084472656,58.89400100708008,11.380000114440918,37.4900016784668,56.76599884033203,11.399999618530273,38.15999984741211,57.07400131225586,33375900,8660400,21823000
2018-04-30,9.872841835021973,33.80384063720703,58.779998779296875,11.239999771118164,36.7400016784668,58.779998779296875,11.729999542236328,38.06999969482422,59.74599838256836,11.220000267028809,36.7400016784668,58.5,11.529999732971191,37.880001068115234,58.72200012207031,66090900,11967300,21141000
2018-05-01,9.890409469604492,33.509403228759766,59.98400115966797,11.260000228881836,36.41999816894531,59.98400115966797,11.350000381469727,36.959999084472656,60.16400146484375,11.100000381469727,35.88999938964844,58.64400100708008,11.25,36.7599983215332,58.70199966430664,61430400,11381200,23128000
2018-05-02,9.846491813659668,33.30698776245117,60.22999954223633,11.210000038146973,36.20000076293945,60.22999954223633,11.270000457763672,36.70000076293945,61.369998931884766,11.119999885559082,36.150001525878906,59.555999755859375,11.260000228881836,36.47999954223633,59.7140007019043,41899500,9440700,44852000
2018-05-03,9.83770751953125,33.260986328125,56.88999938964844,11.199999809265137,36.150001525878906,56.88999938964844,11.210000038146973,36.16999816894531,57.608001708984375,10.970000267028809,35.279998779296875,55.04600143432617,11.170000076293945,35.9900016784668,55.757999420166016,38907400,15742600,86760500
2018-05-04,9.978246688842773,33.77622985839844,58.81800079345703,11.359999656677246,36.709999084472656,58.81800079345703,11.40999984741211,36.779998779296875,59.37200164794922,11.09000015258789,35.869998931884766,55.90399932861328,11.15999984741211,36.150001525878906,56.599998474121094,32043500,6639000,42847000
2018-05-07,9.960679054260254,33.43579864501953,60.55400085449219,11.34000015258789,36.34000015258789,60.55400085449219,11.4399995803833,36.77000045776367,61.19200134277344,11.3100004196167,36.279998779296875,59.034000396728516,11.359999656677246,36.630001068115234,59.5,27510300,9197400,43391000
2018-05-08,9.89919376373291,33.426605224609375,60.39400100708008,11.270000457763672,36.33000183105469,60.39400100708008,11.369999885559082,36.61000061035156,61.54999923706055,11.239999771118164,36.11000061035156,59.79999923706055,11.319999694824219,36.380001068115234,60.15999984741211,25754100,8364400,29650000
2018-05-09,9.71473503112793,33.371402740478516,61.369998931884766,11.0600004196167,36.27000045776367,61.369998931884766,11.279999732971191,36.7400016784668,61.402000427246094,11.020000457763672,35.970001220703125,60.0099983215332,11.210000038146973,36.38999938964844,60.082000732421875,43732000,7609500,28637000
2018-05-10,9.846491813659668,34.190269470214844,61.00400161743164,11.210000038146973,37.15999984741211,61.00400161743164,11.25,37.220001220703125,62.597999572753906,11.020000457763672,36.45000076293945,60.821998596191406,11.039999961853027,36.459999084472656,61.5,32023800,6814700,28258000
2018-05-11,9.828923225402832,33.94184112548828,60.21200180053711,11.1899995803833,36.88999938964844,60.21200180053711,11.25,37.25,61.7760009765625,11.15999984741211,36.779998779296875,59.816001892089844,11.220000267028809,37.11000061035156,61.540000915527344,19837700,4856700,23398000
2018-05-14,9.82013988494873,33.70262908935547,58.39400100708008,11.180000305175781,36.630001068115234,58.39400100708008,11.289999961853027,37.06999969482422,60.987998962402344,11.170000076293945,36.560001373291016,58.32400131225586,11.229999542236328,37.060001373291016,60.66400146484375,27903100,6393300,36434000
2018-05-15,9.85527515411377,33.987850189208984,56.83599853515625,11.220000267028809,36.939998626708984,56.83599853515625,11.25,36.959999084472656,57.391998291015625,11.0600004196167,36.400001525878906,56.099998474121094,11.100000381469727,36.400001525878906,57.00199890136719,26950100,6506900,47596000
2018-05-16,10.01338005065918,34.99074172973633,57.29600143432617,11.399999618530273,38.029998779296875,57.29600143432617,11.399999618530273,38.040000915527344,57.762001037597656,11.199999809265137,36.970001220703125,56.3120002746582,11.210000038146973,36.970001220703125,56.76599884033203,28976700,8193900,28370000
2018-05-17,10.066082954406738,35.239158630371094,56.90800094604492,11.460000038146973,38.29999923706055,56.90800094604492,11.479999542236328,38.47999954223633,57.8380012512207,11.380000114440918,37.75,56.79399871826172,11.399999618530273,37.970001220703125,57.18000030517578,20741100,9572700,22103000
2018-05-18,9.951894760131836,34.769920349121094,55.36399841308594,11.329999923706055,37.790000915527344,55.36399841308594,11.470000267028809,38.400001525878906,56.93000030517578,11.300000190734863,37.720001220703125,54.79999923706055,11.4399995803833,38.27000045776367,56.93000030517578,23893700,5576300,36259500
2018-05-21,10.110001564025879,35.04594421386719,56.89799880981445,11.510000228881836,38.09000015258789,56.89799880981445,11.550000190734863,38.34000015258789,58.29800033569336,11.390000343322754,37.97999954223633,56.2599983215332,11.420000076293945,38.15999984741211,56.26599884033203,31011900,6227700,45913000
2018-05-22,10.118785858154297,35.220760345458984,55.00199890136719,11.520000457763672,38.279998779296875,55.00199890136719,11.640000343322754,38.77000045776367,57.599998474121094,11.510000228881836,38.2599983215332,54.683998107910156,11.579999923706055,38.58000183105469,57.551998138427734,22360900,6990400,44729000
2018-05-23,10.048516273498535,34.82512664794922,55.81399917602539,11.4399995803833,37.849998474121094,55.81399917602539,11.550000190734863,38.189998626708984,55.981998443603516,11.329999923706055,37.459999084472656,54.79999923706055,11.5,38.18000030517578,55.551998138427734,23595000,8794300,29925500
2018-05-24,10.206621170043945,35.32197570800781,55.56999969482422,11.619999885559082,38.38999938964844,55.56999969482422,11.649999618530273,38.59000015258789,56.22200012207031,11.4399995803833,37.900001525878906,54.97800064086914,11.449999809265137,38.0,55.68000030517578,34876300,8466100,20883500
2018-05-25,10.110001564025879,35.239158630371094,55.77000045776367,11.510000228881836,38.29999923706055,55.77000045776367,11.609999656677246,38.400001525878906,55.928001403808594,11.470000267028809,38.11000061035156,55.12200164794922,11.5600004196167,38.25,55.5260009765625,19337500,5247300,19375500
2018-05-29,10.048516273498535,34.3926887512207,56.75199890136719,11.4399995803833,37.380001068115234,56.75199890136719,11.619999885559082,38.04999923706055,57.29999923706055,11.359999656677246,37.27000045776367,55.22999954223633,11.600000381469727,38.0099983215332,55.70199966430664,31324300,12342600,28333000
2018-05-30,10.145134925842285,34.806724548339844,58.34400177001953,11.550000190734863,37.83000183105469,58.34400177001953,11.609999656677246,37.869998931884766,59.00199890136719,11.470000267028809,37.47999954223633,56.31999969482422,11.529999732971191,37.5,56.65800094604492,25554600,11821600,37448500
2018-05-31,10.145134925842285,39.287532806396484,56.94599914550781,11.550000190734863,42.70000076293945,56.94599914550781,11.739999771118164,42.77000045776367,58.07400131225586,11.359999656677246,41.27000045776367,56.58599853515625,11.649999618530273,41.650001525878906,57.44200134277344,61563200,59937500,29598500
2018-06-01,10.285675048828125,39.7475700378418,58.36399841308594,11.710000038146973,43.20000076293945,58.36399841308594,11.770000457763672,43.31999969482422,58.38999938964844,11.609999656677246,42.33000183105469,56.768001556396484,11.670000076293945,42.97999954223633,57.172000885009766,35406200,24461800,27122000
2018-06-04,10.31202507019043,40.28121566772461,59.347999572753906,11.739999771118164,43.779998779296875,59.347999572753906,11.789999961853027,43.849998474121094,59.79999923706055,11.6899995803833,43.15999984741211,58.709999084472656,11.739999771118164,43.2400016784668,58.86800003051758,25141300,12939000,23989000
2018-06-05,10.39107894897461,39.9407844543457,58.22600173950195,11.829999923706055,43.40999984741211,58.22600173950195,11.869999885559082,43.77000045776367,59.560001373291016,11.680000305175781,43.349998474121094,57.347999572753906,11.739999771118164,43.61000061035156,59.540000915527344,31036700,12018500,29976000
2018-06-06,10.514050483703613,40.41922378540039,63.900001525878906,11.970000267028809,43.93000030517578,63.900001525878906,12.0,44.0,64.43399810791016,11.819999694824219,43.36000061035156,59.49599838256836,11.869999885559082,43.65999984741211,60.099998474121094,31110500,18026100,93836500
2018-06-07,10.566749572753906,40.846160888671875,63.21799850463867,12.029999732971191,44.0099983215332,63.21799850463867,12.149999618530273,44.369998931884766,66.0,11.960000038146973,43.5099983215332,62.715999603271484,11.970000267028809,43.5099983215332,63.22999954223633,47314100,15330900,71726500
2018-06-08,10.628238677978516,41.06890869140625,63.53200149536133,12.100000381469727,44.25,63.53200149536133,12.119999885559082,44.33000183105469,64.89600372314453,12.0,43.91999816894531,63.43000030517578,12.039999961853027,43.97999954223633,63.79999923706055,28371900,8549300,41026000
